index,year,s&p_closing_prices,real_us_gdp,s&p_eps,average_10y_yield,average_annual_inflation
3010,1990,318.100006,9232382.996,41.17,8.55,5.4
3011,1990,317.950012,9232382.996,41.17,8.55,5.4
3012,1990,316.420013,9232382.996,41.17,8.55,5.4
3013,1990,322.220001,9232382.996,41.17,8.55,5.4
3014,1990,324.100006,9232382.996,41.17,8.55,5.4
3015,1990,326.350006,9232382.996,41.17,8.55,5.4
3016,1990,329.920013,9232382.996,41.17,8.55,5.4
3017,1990,329.070007,9232382.996,41.17,8.55,5.4
3018,1990,327.75,9232382.996,41.17,8.55,5.4
3019,1990,328.890015,9232382.996,41.17,8.55,5.4
3020,1990,326.440002,9232382.996,41.17,8.55,5.4
3021,1990,330.190002,9232382.996,41.17,8.55,5.4
3022,1990,329.339996,9232382.996,41.17,8.55,5.4
3023,1990,326.820007,9232382.996,41.17,8.55,5.4
3024,1990,326.019989,9232382.996,41.17,8.55,5.4
3025,1990,330.049988,9232382.996,41.17,8.55,5.4
3026,1990,330.200012,9232382.996,41.17,8.55,5.4
3027,1990,330.119995,9232382.996,41.17,8.55,5.4
3028,1990,331.75,9232382.996,41.17,8.55,5.4
3029,1990,329.899994,9232382.996,41.17,8.55,5.4
3030,1990,330.850006,9232382.996,41.17,8.55,5.4
3031,1990,328.290009,9232382.996,41.17,8.55,5.4
3032,1990,328.720001,9232382.996,41.17,8.55,5.4
3033,1990,330.220001,9232382.996,41.17,8.55,5.4
3034,1991,326.450012,9217917.069,29.89,7.86,4.2
3035,1991,321.910004,9217917.069,29.89,7.86,4.2
3036,1991,321,9217917.069,29.89,7.86,4.2
3037,1991,315.440002,9217917.069,29.89,7.86,4.2
3038,1991,314.899994,9217917.069,29.89,7.86,4.2
3039,1991,311.48999,9217917.069,29.89,7.86,4.2
3040,1991,314.529999,9217917.069,29.89,7.86,4.2
3041,1991,315.230011,9217917.069,29.89,7.86,4.2
3042,1991,312.48999,9217917.069,29.89,7.86,4.2
3043,1991,313.730011,9217917.069,29.89,7.86,4.2
3044,1991,316.170013,9217917.069,29.89,7.86,4.2
3045,1991,327.970001,9217917.069,29.89,7.86,4.2
3046,1991,332.230011,9217917.069,29.89,7.86,4.2
3047,1991,331.059998,9217917.069,29.89,7.86,4.2
3048,1991,328.309998,9217917.069,29.89,7.86,4.2
3049,1991,330.209991,9217917.069,29.89,7.86,4.2
3050,1991,334.779999,9217917.069,29.89,7.86,4.2
3051,1991,336.070007,9217917.069,29.89,7.86,4.2
3052,1991,336.029999,9217917.069,29.89,7.86,4.2
3053,1991,335.839996,9217917.069,29.89,7.86,4.2
3054,1991,340.910004,9217917.069,29.89,7.86,4.2
3055,1991,343.929993,9217917.069,29.89,7.86,4.2
3056,1991,343.049988,9217917.069,29.89,7.86,4.2
3057,1991,348.339996,9217917.069,29.89,7.86,4.2
3058,1991,351.26001,9217917.069,29.89,7.86,4.2
3059,1991,358.070007,9217917.069,29.89,7.86,4.2
3060,1991,356.519989,9217917.069,29.89,7.86,4.2
3061,1991,359.350006,9217917.069,29.89,7.86,4.2
3062,1991,368.579987,9217917.069,29.89,7.86,4.2
3063,1991,365.5,9217917.069,29.89,7.86,4.2
3064,1991,369.019989,9217917.069,29.89,7.86,4.2
3065,1991,364.220001,9217917.069,29.89,7.86,4.2
3066,1991,369.059998,9217917.069,29.89,7.86,4.2
3067,1991,369.390015,9217917.069,29.89,7.86,4.2
3068,1991,365.140015,9217917.069,29.89,7.86,4.2
3069,1991,364.970001,9217917.069,29.89,7.86,4.2
3070,1991,365.649994,9217917.069,29.89,7.86,4.2
3071,1991,367.26001,9217917.069,29.89,7.86,4.2
3072,1991,362.809998,9217917.069,29.89,7.86,4.2
3073,1991,367.73999,9217917.069,29.89,7.86,4.2
3074,1991,367.070007,9217917.069,29.89,7.86,4.2
3075,1991,370.470001,9217917.069,29.89,7.86,4.2
3076,1991,369.329987,9217917.069,29.89,7.86,4.2
3077,1991,376.720001,9217917.069,29.89,7.86,4.2
3078,1991,376.170013,9217917.069,29.89,7.86,4.2
3079,1991,375.910004,9217917.069,29.89,7.86,4.2
3080,1991,374.950012,9217917.069,29.89,7.86,4.2
3081,1991,372.959991,9217917.069,29.89,7.86,4.2
3082,1991,370.029999,9217917.069,29.89,7.86,4.2
3083,1991,374.570007,9217917.069,29.89,7.86,4.2
3084,1991,373.5,9217917.069,29.89,7.86,4.2
3085,1991,373.589996,9217917.069,29.89,7.86,4.2
3086,1991,372.109985,9217917.069,29.89,7.86,4.2
3087,1991,366.589996,9217917.069,29.89,7.86,4.2
3088,1991,367.920013,9217917.069,29.89,7.86,4.2
3089,1991,366.579987,9217917.069,29.89,7.86,4.2
3090,1991,367.480011,9217917.069,29.89,7.86,4.2
3091,1991,369.829987,9217917.069,29.89,7.86,4.2
3092,1991,376.299988,9217917.069,29.89,7.86,4.2
3093,1991,375.350006,9217917.069,29.89,7.86,4.2
3094,1991,375.220001,9217917.069,29.89,7.86,4.2
3095,1991,371.299988,9217917.069,29.89,7.86,4.2
3096,1991,379.5,9217917.069,29.89,7.86,4.2
3097,1991,378.940002,9217917.069,29.89,7.86,4.2
3098,1991,379.769989,9217917.069,29.89,7.86,4.2
3099,1991,375.359985,9217917.069,29.89,7.86,4.2
3100,1991,378.660004,9217917.069,29.89,7.86,4.2
3101,1991,373.559998,9217917.069,29.89,7.86,4.2
3102,1991,373.149994,9217917.069,29.89,7.86,4.2
3103,1991,377.630005,9217917.069,29.89,7.86,4.2
3104,1991,380.399994,9217917.069,29.89,7.86,4.2
3105,1991,381.190002,9217917.069,29.89,7.86,4.2
3106,1991,387.619995,9217917.069,29.89,7.86,4.2
3107,1991,390.450012,9217917.069,29.89,7.86,4.2
3108,1991,388.459991,9217917.069,29.89,7.86,4.2
3109,1991,384.200012,9217917.069,29.89,7.86,4.2
3110,1991,380.950012,9217917.069,29.89,7.86,4.2
3111,1991,381.76001,9217917.069,29.89,7.86,4.2
3112,1991,382.76001,9217917.069,29.89,7.86,4.2
3113,1991,379.25,9217917.069,29.89,7.86,4.2
3114,1991,379.019989,9217917.069,29.89,7.86,4.2
3115,1991,373.660004,9217917.069,29.89,7.86,4.2
3116,1991,375.339996,9217917.069,29.89,7.86,4.2
3117,1991,380.290009,9217917.069,29.89,7.86,4.2
3118,1991,380.519989,9217917.069,29.89,7.86,4.2
3119,1991,380.799988,9217917.069,29.89,7.86,4.2
3120,1991,380.079987,9217917.069,29.89,7.86,4.2
3121,1991,377.320007,9217917.069,29.89,7.86,4.2
3122,1991,378.51001,9217917.069,29.89,7.86,4.2
3123,1991,383.25,9217917.069,29.89,7.86,4.2
3124,1991,375.73999,9217917.069,29.89,7.86,4.2
3125,1991,376.76001,9217917.069,29.89,7.86,4.2
3126,1991,371.619995,9217917.069,29.89,7.86,4.2
3127,1991,368.570007,9217917.069,29.89,7.86,4.2
3128,1991,372.190002,9217917.069,29.89,7.86,4.2
3129,1991,372.390015,9217917.069,29.89,7.86,4.2
3130,1991,372.279999,9217917.069,29.89,7.86,4.2
3131,1991,375.350006,9217917.069,29.89,7.86,4.2
3132,1991,376.190002,9217917.069,29.89,7.86,4.2
3133,1991,374.959991,9217917.069,29.89,7.86,4.2
3134,1991,377.48999,9217917.069,29.89,7.86,4.2
3135,1991,381.940002,9217917.069,29.89,7.86,4.2
3136,1991,382.790009,9217917.069,29.89,7.86,4.2
3137,1991,386.959991,9217917.069,29.89,7.86,4.2
3138,1991,389.829987,9217917.069,29.89,7.86,4.2
3139,1991,388.059998,9217917.069,29.89,7.86,4.2
3140,1991,387.73999,9217917.069,29.89,7.86,4.2
3141,1991,385.089996,9217917.069,29.89,7.86,4.2
3142,1991,383.630005,9217917.069,29.89,7.86,4.2
3143,1991,379.429993,9217917.069,29.89,7.86,4.2
3144,1991,378.570007,9217917.069,29.89,7.86,4.2
3145,1991,381.049988,9217917.069,29.89,7.86,4.2
3146,1991,376.649994,9217917.069,29.89,7.86,4.2
3147,1991,377.630005,9217917.069,29.89,7.86,4.2
3148,1991,382.290009,9217917.069,29.89,7.86,4.2
3149,1991,380.130005,9217917.069,29.89,7.86,4.2
3150,1991,378.589996,9217917.069,29.89,7.86,4.2
3151,1991,375.089996,9217917.069,29.89,7.86,4.2
3152,1991,375.420013,9217917.069,29.89,7.86,4.2
3153,1991,377.75,9217917.069,29.89,7.86,4.2
3154,1991,370.940002,9217917.069,29.89,7.86,4.2
3155,1991,370.649994,9217917.069,29.89,7.86,4.2
3156,1991,371.589996,9217917.069,29.89,7.86,4.2
3157,1991,374.399994,9217917.069,29.89,7.86,4.2
3158,1991,371.160004,9217917.069,29.89,7.86,4.2
3159,1991,377.920013,9217917.069,29.89,7.86,4.2
3160,1991,377.470001,9217917.069,29.89,7.86,4.2
3161,1991,373.329987,9217917.069,29.89,7.86,4.2
3162,1991,374.079987,9217917.069,29.89,7.86,4.2
3163,1991,377.940002,9217917.069,29.89,7.86,4.2
3164,1991,376.109985,9217917.069,29.89,7.86,4.2
3165,1991,375.73999,9217917.069,29.89,7.86,4.2
3166,1991,376.970001,9217917.069,29.89,7.86,4.2
3167,1991,380.25,9217917.069,29.89,7.86,4.2
3168,1991,382.390015,9217917.069,29.89,7.86,4.2
3169,1991,381.540009,9217917.069,29.89,7.86,4.2
3170,1991,381.179993,9217917.069,29.89,7.86,4.2
3171,1991,385.369995,9217917.069,29.89,7.86,4.2
3172,1991,384.220001,9217917.069,29.89,7.86,4.2
3173,1991,382.880005,9217917.069,29.89,7.86,4.2
3174,1991,379.420013,9217917.069,29.89,7.86,4.2
3175,1991,378.640015,9217917.069,29.89,7.86,4.2
3176,1991,380.959991,9217917.069,29.89,7.86,4.2
3177,1991,380.929993,9217917.069,29.89,7.86,4.2
3178,1991,383.149994,9217917.069,29.89,7.86,4.2
3179,1991,386.690002,9217917.069,29.89,7.86,4.2
3180,1991,387.809998,9217917.069,29.89,7.86,4.2
3181,1991,387.119995,9217917.069,29.89,7.86,4.2
3182,1991,387.179993,9217917.069,29.89,7.86,4.2
3183,1991,385.059998,9217917.069,29.89,7.86,4.2
3184,1991,390.619995,9217917.069,29.89,7.86,4.2
3185,1991,390.559998,9217917.069,29.89,7.86,4.2
3186,1991,389.320007,9217917.069,29.89,7.86,4.2
3187,1991,387.119995,9217917.069,29.89,7.86,4.2
3188,1991,388.019989,9217917.069,29.89,7.86,4.2
3189,1991,389.619995,9217917.069,29.89,7.86,4.2
3190,1991,389.899994,9217917.069,29.89,7.86,4.2
3191,1991,389.329987,9217917.069,29.89,7.86,4.2
3192,1991,385.579987,9217917.069,29.89,7.86,4.2
3193,1991,376.470001,9217917.069,29.89,7.86,4.2
3194,1991,379.429993,9217917.069,29.89,7.86,4.2
3195,1991,390.589996,9217917.069,29.89,7.86,4.2
3196,1991,391.329987,9217917.069,29.89,7.86,4.2
3197,1991,394.170013,9217917.069,29.89,7.86,4.2
3198,1991,393.850006,9217917.069,29.89,7.86,4.2
3199,1991,393.059998,9217917.069,29.89,7.86,4.2
3200,1991,396.640015,9217917.069,29.89,7.86,4.2
3201,1991,396.470001,9217917.069,29.89,7.86,4.2
3202,1991,395.429993,9217917.069,29.89,7.86,4.2
3203,1991,392.149994,9217917.069,29.89,7.86,4.2
3204,1991,389.970001,9217917.069,29.89,7.86,4.2
3205,1991,389.140015,9217917.069,29.89,7.86,4.2
3206,1991,389.100006,9217917.069,29.89,7.86,4.2
3207,1991,388.570007,9217917.069,29.89,7.86,4.2
3208,1991,384.559998,9217917.069,29.89,7.86,4.2
3209,1991,385.089996,9217917.069,29.89,7.86,4.2
3210,1991,387.339996,9217917.069,29.89,7.86,4.2
3211,1991,383.589996,9217917.069,29.89,7.86,4.2
3212,1991,385.779999,9217917.069,29.89,7.86,4.2
3213,1991,385.5,9217917.069,29.89,7.86,4.2
3214,1991,386.940002,9217917.069,29.89,7.86,4.2
3215,1991,387.559998,9217917.069,29.89,7.86,4.2
3216,1991,387.920013,9217917.069,29.89,7.86,4.2
3217,1991,385.920013,9217917.069,29.89,7.86,4.2
3218,1991,387.709991,9217917.069,29.89,7.86,4.2
3219,1991,386.880005,9217917.069,29.89,7.86,4.2
3220,1991,386.48999,9217917.069,29.89,7.86,4.2
3221,1991,385.899994,9217917.069,29.89,7.86,4.2
3222,1991,387.859985,9217917.069,29.89,7.86,4.2
3223,1991,389.200012,9217917.069,29.89,7.86,4.2
3224,1991,388.26001,9217917.069,29.89,7.86,4.2
3225,1991,384.470001,9217917.069,29.89,7.86,4.2
3226,1991,381.25,9217917.069,29.89,7.86,4.2
3227,1991,379.5,9217917.069,29.89,7.86,4.2
3228,1991,380.670013,9217917.069,29.89,7.86,4.2
3229,1991,376.799988,9217917.069,29.89,7.86,4.2
3230,1991,380.549988,9217917.069,29.89,7.86,4.2
3231,1991,381.450012,9217917.069,29.89,7.86,4.2
3232,1991,386.470001,9217917.069,29.89,7.86,4.2
3233,1991,391.01001,9217917.069,29.89,7.86,4.2
3234,1991,392.799988,9217917.069,29.89,7.86,4.2
3235,1991,391.920013,9217917.069,29.89,7.86,4.2
3236,1991,392.5,9217917.069,29.89,7.86,4.2
3237,1991,390.019989,9217917.069,29.89,7.86,4.2
3238,1991,387.829987,9217917.069,29.89,7.86,4.2
3239,1991,387.940002,9217917.069,29.89,7.86,4.2
3240,1991,385.070007,9217917.069,29.89,7.86,4.2
3241,1991,384.200012,9217917.069,29.89,7.86,4.2
3242,1991,389.519989,9217917.069,29.89,7.86,4.2
3243,1991,391.480011,9217917.069,29.89,7.86,4.2
3244,1991,392.959991,9217917.069,29.89,7.86,4.2
3245,1991,392.450012,9217917.069,29.89,7.86,4.2
3246,1991,391.320007,9217917.069,29.89,7.86,4.2
3247,1991,390.279999,9217917.069,29.89,7.86,4.2
3248,1991,388.709991,9217917.069,29.89,7.86,4.2
3249,1991,389.970001,9217917.069,29.89,7.86,4.2
3250,1991,393.720001,9217917.069,29.89,7.86,4.2
3251,1991,392.890015,9217917.069,29.89,7.86,4.2
3252,1991,393.119995,9217917.069,29.89,7.86,4.2
3253,1991,396.73999,9217917.069,29.89,7.86,4.2
3254,1991,397.410004,9217917.069,29.89,7.86,4.2
3255,1991,397.149994,9217917.069,29.89,7.86,4.2
3256,1991,382.619995,9217917.069,29.89,7.86,4.2
3257,1991,385.23999,9217917.069,29.89,7.86,4.2
3258,1991,379.420013,9217917.069,29.89,7.86,4.2
3259,1991,378.529999,9217917.069,29.89,7.86,4.2
3260,1991,380.059998,9217917.069,29.89,7.86,4.2
3261,1991,376.140015,9217917.069,29.89,7.86,4.2
3262,1991,375.339996,9217917.069,29.89,7.86,4.2
3263,1991,377.959991,9217917.069,29.89,7.86,4.2
3264,1991,376.549988,9217917.069,29.89,7.86,4.2
3265,1991,375.220001,9217917.069,29.89,7.86,4.2
3266,1991,381.399994,9217917.069,29.89,7.86,4.2
3267,1991,380.959991,9217917.069,29.89,7.86,4.2
3268,1991,380.070007,9217917.069,29.89,7.86,4.2
3269,1991,377.390015,9217917.069,29.89,7.86,4.2
3270,1991,379.100006,9217917.069,29.89,7.86,4.2
3271,1991,378.26001,9217917.069,29.89,7.86,4.2
3272,1991,377.899994,9217917.069,29.89,7.86,4.2
3273,1991,377.700012,9217917.069,29.89,7.86,4.2
3274,1991,381.549988,9217917.069,29.89,7.86,4.2
3275,1991,384.470001,9217917.069,29.89,7.86,4.2
3276,1991,384.459991,9217917.069,29.89,7.86,4.2
3277,1991,382.73999,9217917.069,29.89,7.86,4.2
3278,1991,383.480011,9217917.069,29.89,7.86,4.2
3279,1991,382.519989,9217917.069,29.89,7.86,4.2
3280,1991,387.040009,9217917.069,29.89,7.86,4.2
3281,1991,396.820007,9217917.069,29.89,7.86,4.2
3282,1991,399.329987,9217917.069,29.89,7.86,4.2
3283,1991,404.839996,9217917.069,29.89,7.86,4.2
3284,1991,406.459991,9217917.069,29.89,7.86,4.2
3285,1991,415.140015,9217917.069,29.89,7.86,4.2
3286,1991,417.089996,9217917.069,29.89,7.86,4.2
3287,1992,417.26001,9497071.958,34.72,7.01,3
3288,1992,419.339996,9497071.958,34.72,7.01,3
3289,1992,417.959991,9497071.958,34.72,7.01,3
3290,1992,417.399994,9497071.958,34.72,7.01,3
3291,1992,418.100006,9497071.958,34.72,7.01,3
3292,1992,417.609985,9497071.958,34.72,7.01,3
3293,1992,415.100006,9497071.958,34.72,7.01,3
3294,1992,414.339996,9497071.958,34.72,7.01,3
3295,1992,420.440002,9497071.958,34.72,7.01,3
3296,1992,420.769989,9497071.958,34.72,7.01,3
3297,1992,418.209991,9497071.958,34.72,7.01,3
3298,1992,418.859985,9497071.958,34.72,7.01,3
3299,1992,416.359985,9497071.958,34.72,7.01,3
3300,1992,412.640015,9497071.958,34.72,7.01,3
3301,1992,418.130005,9497071.958,34.72,7.01,3
3302,1992,414.959991,9497071.958,34.72,7.01,3
3303,1992,415.480011,9497071.958,34.72,7.01,3
3304,1992,414.98999,9497071.958,34.72,7.01,3
3305,1992,414.959991,9497071.958,34.72,7.01,3
3306,1992,410.339996,9497071.958,34.72,7.01,3
3307,1992,411.619995,9497071.958,34.72,7.01,3
3308,1992,408.779999,9497071.958,34.72,7.01,3
3309,1992,409.529999,9497071.958,34.72,7.01,3
3310,1992,413.850006,9497071.958,34.72,7.01,3
3311,1992,413.839996,9497071.958,34.72,7.01,3
3312,1992,413.820007,9497071.958,34.72,7.01,3
3313,1992,411.089996,9497071.958,34.72,7.01,3
3314,1992,413.769989,9497071.958,34.72,7.01,3
3315,1992,413.76001,9497071.958,34.72,7.01,3
3316,1992,417.130005,9497071.958,34.72,7.01,3
3317,1992,413.690002,9497071.958,34.72,7.01,3
3318,1992,412.480011,9497071.958,34.72,7.01,3
3319,1992,407.380005,9497071.958,34.72,7.01,3
3320,1992,408.26001,9497071.958,34.72,7.01,3
3321,1992,413.899994,9497071.958,34.72,7.01,3
3322,1992,411.429993,9497071.958,34.72,7.01,3
3323,1992,412.269989,9497071.958,34.72,7.01,3
3324,1992,410.450012,9497071.958,34.72,7.01,3
3325,1992,415.350006,9497071.958,34.72,7.01,3
3326,1992,413.859985,9497071.958,34.72,7.01,3
3327,1992,412.700012,9497071.958,34.72,7.01,3
3328,1992,412.450012,9497071.958,34.72,7.01,3
3329,1992,412.850006,9497071.958,34.72,7.01,3
3330,1992,409.329987,9497071.958,34.72,7.01,3
3331,1992,406.51001,9497071.958,34.72,7.01,3
3332,1992,404.440002,9497071.958,34.72,7.01,3
3333,1992,405.209991,9497071.958,34.72,7.01,3
3334,1992,406.890015,9497071.958,34.72,7.01,3
3335,1992,404.029999,9497071.958,34.72,7.01,3
3336,1992,403.890015,9497071.958,34.72,7.01,3
3337,1992,405.839996,9497071.958,34.72,7.01,3
3338,1992,406.390015,9497071.958,34.72,7.01,3
3339,1992,409.579987,9497071.958,34.72,7.01,3
3340,1992,409.149994,9497071.958,34.72,7.01,3
3341,1992,409.799988,9497071.958,34.72,7.01,3
3342,1992,411.299988,9497071.958,34.72,7.01,3
3343,1992,409.910004,9497071.958,34.72,7.01,3
3344,1992,408.880005,9497071.958,34.72,7.01,3
3345,1992,407.519989,9497071.958,34.72,7.01,3
3346,1992,407.859985,9497071.958,34.72,7.01,3
3347,1992,403.5,9497071.958,34.72,7.01,3
3348,1992,403,9497071.958,34.72,7.01,3
3349,1992,403.690002,9497071.958,34.72,7.01,3
3350,1992,404.230011,9497071.958,34.72,7.01,3
3351,1992,400.5,9497071.958,34.72,7.01,3
3352,1992,401.549988,9497071.958,34.72,7.01,3
3353,1992,405.589996,9497071.958,34.72,7.01,3
3354,1992,398.059998,9497071.958,34.72,7.01,3
3355,1992,394.5,9497071.958,34.72,7.01,3
3356,1992,400.640015,9497071.958,34.72,7.01,3
3357,1992,404.290009,9497071.958,34.72,7.01,3
3358,1992,406.079987,9497071.958,34.72,7.01,3
3359,1992,412.390015,9497071.958,34.72,7.01,3
3360,1992,416.279999,9497071.958,34.72,7.01,3
3361,1992,416.040009,9497071.958,34.72,7.01,3
3362,1992,410.179993,9497071.958,34.72,7.01,3
3363,1992,410.26001,9497071.958,34.72,7.01,3
3364,1992,409.809998,9497071.958,34.72,7.01,3
3365,1992,411.600006,9497071.958,34.72,7.01,3
3366,1992,409.019989,9497071.958,34.72,7.01,3
3367,1992,408.450012,9497071.958,34.72,7.01,3
3368,1992,409.109985,9497071.958,34.72,7.01,3
3369,1992,412.019989,9497071.958,34.72,7.01,3
3370,1992,414.950012,9497071.958,34.72,7.01,3
3371,1992,412.529999,9497071.958,34.72,7.01,3
3372,1992,416.910004,9497071.958,34.72,7.01,3
3373,1992,416.839996,9497071.958,34.72,7.01,3
3374,1992,416.790009,9497071.958,34.72,7.01,3
3375,1992,415.850006,9497071.958,34.72,7.01,3
3376,1992,416.049988,9497071.958,34.72,7.01,3
3377,1992,418.48999,9497071.958,34.72,7.01,3
3378,1992,416.290009,9497071.958,34.72,7.01,3
3379,1992,416.450012,9497071.958,34.72,7.01,3
3380,1992,413.140015,9497071.958,34.72,7.01,3
3381,1992,410.089996,9497071.958,34.72,7.01,3
3382,1992,412.809998,9497071.958,34.72,7.01,3
3383,1992,416.369995,9497071.958,34.72,7.01,3
3384,1992,415.390015,9497071.958,34.72,7.01,3
3385,1992,412.600006,9497071.958,34.72,7.01,3
3386,1992,414.019989,9497071.958,34.72,7.01,3
3387,1992,411.410004,9497071.958,34.72,7.01,3
3388,1992,412.170013,9497071.958,34.72,7.01,3
3389,1992,416.73999,9497071.958,34.72,7.01,3
3390,1992,415.350006,9497071.958,34.72,7.01,3
3391,1992,417.299988,9497071.958,34.72,7.01,3
3392,1992,413.5,9497071.958,34.72,7.01,3
3393,1992,414.589996,9497071.958,34.72,7.01,3
3394,1992,413.26001,9497071.958,34.72,7.01,3
3395,1992,413.480011,9497071.958,34.72,7.01,3
3396,1992,413.359985,9497071.958,34.72,7.01,3
3397,1992,410.059998,9497071.958,34.72,7.01,3
3398,1992,407.25,9497071.958,34.72,7.01,3
3399,1992,409.049988,9497071.958,34.72,7.01,3
3400,1992,409.76001,9497071.958,34.72,7.01,3
3401,1992,410.290009,9497071.958,34.72,7.01,3
3402,1992,408.320007,9497071.958,34.72,7.01,3
3403,1992,402.26001,9497071.958,34.72,7.01,3
3404,1992,400.959991,9497071.958,34.72,7.01,3
3405,1992,403.670013,9497071.958,34.72,7.01,3
3406,1992,403.399994,9497071.958,34.72,7.01,3
3407,1992,404.040009,9497071.958,34.72,7.01,3
3408,1992,403.839996,9497071.958,34.72,7.01,3
3409,1992,403.119995,9497071.958,34.72,7.01,3
3410,1992,403.450012,9497071.958,34.72,7.01,3
3411,1992,408.940002,9497071.958,34.72,7.01,3
3412,1992,408.140015,9497071.958,34.72,7.01,3
3413,1992,412.880005,9497071.958,34.72,7.01,3
3414,1992,411.769989,9497071.958,34.72,7.01,3
3415,1992,413.839996,9497071.958,34.72,7.01,3
3416,1992,409.160004,9497071.958,34.72,7.01,3
3417,1992,410.279999,9497071.958,34.72,7.01,3
3418,1992,414.230011,9497071.958,34.72,7.01,3
3419,1992,414.619995,9497071.958,34.72,7.01,3
3420,1992,414.869995,9497071.958,34.72,7.01,3
3421,1992,417.679993,9497071.958,34.72,7.01,3
3422,1992,417.100006,9497071.958,34.72,7.01,3
3423,1992,417.540009,9497071.958,34.72,7.01,3
3424,1992,415.619995,9497071.958,34.72,7.01,3
3425,1992,413.75,9497071.958,34.72,7.01,3
3426,1992,413.76001,9497071.958,34.72,7.01,3
3427,1992,410.929993,9497071.958,34.72,7.01,3
3428,1992,412.079987,9497071.958,34.72,7.01,3
3429,1992,411.600006,9497071.958,34.72,7.01,3
3430,1992,411.540009,9497071.958,34.72,7.01,3
3431,1992,417.519989,9497071.958,34.72,7.01,3
3432,1992,422.230011,9497071.958,34.72,7.01,3
3433,1992,423.920013,9497071.958,34.72,7.01,3
3434,1992,424.209991,9497071.958,34.72,7.01,3
3435,1992,425.089996,9497071.958,34.72,7.01,3
3436,1992,424.359985,9497071.958,34.72,7.01,3
3437,1992,422.190002,9497071.958,34.72,7.01,3
3438,1992,420.589996,9497071.958,34.72,7.01,3
3439,1992,418.880005,9497071.958,34.72,7.01,3
3440,1992,419.420013,9497071.958,34.72,7.01,3
3441,1992,418.899994,9497071.958,34.72,7.01,3
3442,1992,417.779999,9497071.958,34.72,7.01,3
3443,1992,417.730011,9497071.958,34.72,7.01,3
3444,1992,419.910004,9497071.958,34.72,7.01,3
3445,1992,420.73999,9497071.958,34.72,7.01,3
3446,1992,421.339996,9497071.958,34.72,7.01,3
3447,1992,418.190002,9497071.958,34.72,7.01,3
3448,1992,418.26001,9497071.958,34.72,7.01,3
3449,1992,414.850006,9497071.958,34.72,7.01,3
3450,1992,410.720001,9497071.958,34.72,7.01,3
3451,1992,411.609985,9497071.958,34.72,7.01,3
3452,1992,413.51001,9497071.958,34.72,7.01,3
3453,1992,413.529999,9497071.958,34.72,7.01,3
3454,1992,414.839996,9497071.958,34.72,7.01,3
3455,1992,414.029999,9497071.958,34.72,7.01,3
3456,1992,416.070007,9497071.958,34.72,7.01,3
3457,1992,417.980011,9497071.958,34.72,7.01,3
3458,1992,417.980011,9497071.958,34.72,7.01,3
3459,1992,417.079987,9497071.958,34.72,7.01,3
3460,1992,414.440002,9497071.958,34.72,7.01,3
3461,1992,416.359985,9497071.958,34.72,7.01,3
3462,1992,419.950012,9497071.958,34.72,7.01,3
3463,1992,419.579987,9497071.958,34.72,7.01,3
3464,1992,425.269989,9497071.958,34.72,7.01,3
3465,1992,419.769989,9497071.958,34.72,7.01,3
3466,1992,419.920013,9497071.958,34.72,7.01,3
3467,1992,419.929993,9497071.958,34.72,7.01,3
3468,1992,422.929993,9497071.958,34.72,7.01,3
3469,1992,422.140015,9497071.958,34.72,7.01,3
3470,1992,417.140015,9497071.958,34.72,7.01,3
3471,1992,417.440002,9497071.958,34.72,7.01,3
3472,1992,418.470001,9497071.958,34.72,7.01,3
3473,1992,414.350006,9497071.958,34.72,7.01,3
3474,1992,416.619995,9497071.958,34.72,7.01,3
3475,1992,416.799988,9497071.958,34.72,7.01,3
3476,1992,417.799988,9497071.958,34.72,7.01,3
3477,1992,416.290009,9497071.958,34.72,7.01,3
3478,1992,410.470001,9497071.958,34.72,7.01,3
3479,1992,407.570007,9497071.958,34.72,7.01,3
3480,1992,407.179993,9497071.958,34.72,7.01,3
3481,1992,404.25,9497071.958,34.72,7.01,3
3482,1992,407.75,9497071.958,34.72,7.01,3
3483,1992,402.660004,9497071.958,34.72,7.01,3
3484,1992,407.440002,9497071.958,34.72,7.01,3
3485,1992,409.299988,9497071.958,34.72,7.01,3
3486,1992,409.369995,9497071.958,34.72,7.01,3
3487,1992,409.600006,9497071.958,34.72,7.01,3
3488,1992,411.730011,9497071.958,34.72,7.01,3
3489,1992,414.980011,9497071.958,34.72,7.01,3
3490,1992,415.480011,9497071.958,34.72,7.01,3
3491,1992,415.670013,9497071.958,34.72,7.01,3
3492,1992,414.899994,9497071.958,34.72,7.01,3
3493,1992,414.100006,9497071.958,34.72,7.01,3
3494,1992,418.160004,9497071.958,34.72,7.01,3
3495,1992,418.48999,9497071.958,34.72,7.01,3
3496,1992,420.130005,9497071.958,34.72,7.01,3
3497,1992,420.859985,9497071.958,34.72,7.01,3
3498,1992,418.679993,9497071.958,34.72,7.01,3
3499,1992,422.75,9497071.958,34.72,7.01,3
3500,1992,419.920013,9497071.958,34.72,7.01,3
3501,1992,417.109985,9497071.958,34.72,7.01,3
3502,1992,418.339996,9497071.958,34.72,7.01,3
3503,1992,417.579987,9497071.958,34.72,7.01,3
3504,1992,418.589996,9497071.958,34.72,7.01,3
3505,1992,418.619995,9497071.958,34.72,7.01,3
3506,1992,422.200012,9497071.958,34.72,7.01,3
