index,year,s&p_closing_prices,real_us_gdp,s&p_eps,average_10y_yield,average_annual_inflation
5159,1999,1294.26001,12610491,73.88,5.65,2.2
5160,1999,1294.810059,12610491,73.88,5.65,2.2
5161,1999,1299.540039,12610491,73.88,5.65,2.2
5162,1999,1327.75,12610491,73.88,5.65,2.2
5163,1999,1334.52002,12610491,73.88,5.65,2.2
5164,1999,1317.329956,12610491,73.88,5.65,2.2
5165,1999,1318.640015,12610491,73.88,5.65,2.2
5166,1999,1302.819946,12610491,73.88,5.65,2.2
5167,1999,1293.640015,12610491,73.88,5.65,2.2
5168,1999,1294,12610491,73.88,5.65,2.2
5169,1999,1301.160034,12610491,73.88,5.65,2.2
5170,1999,1330.410034,12610491,73.88,5.65,2.2
5171,1999,1339.900024,12610491,73.88,5.65,2.2
5172,1999,1342.839966,12610491,73.88,5.65,2.2
5173,1999,1349,12610491,73.88,5.65,2.2
5174,1999,1335.880005,12610491,73.88,5.65,2.2
5175,1999,1333.060059,12610491,73.88,5.65,2.2
5176,1999,1315.780029,12610491,73.88,5.65,2.2
5177,1999,1315.310059,12610491,73.88,5.65,2.2
5178,1999,1331.349976,12610491,73.88,5.65,2.2
5179,1999,1351.449951,12610491,73.88,5.65,2.2
5180,1999,1372.709961,12610491,73.88,5.65,2.2
5181,1999,1380.959961,12610491,73.88,5.65,2.2
5182,1999,1391.219971,12610491,73.88,5.65,2.2
5183,1999,1388.119995,12610491,73.88,5.65,2.2
5184,1999,1395.859985,12610491,73.88,5.65,2.2
5185,1999,1394.420044,12610491,73.88,5.65,2.2
5186,1999,1403.280029,12610491,73.88,5.65,2.2
5187,1999,1399.099976,12610491,73.88,5.65,2.2
5188,1999,1393.560059,12610491,73.88,5.65,2.2
5189,1999,1398.170044,12610491,73.88,5.65,2.2
5190,1999,1409.619995,12610491,73.88,5.65,2.2
5191,1999,1418.780029,12610491,73.88,5.65,2.2
5192,1999,1407.650024,12610491,73.88,5.65,2.2
5193,1999,1377.099976,12610491,73.88,5.65,2.2
5194,1999,1379.290039,12610491,73.88,5.65,2.2
5195,1999,1360.969971,12610491,73.88,5.65,2.2
5196,1999,1356.939941,12610491,73.88,5.65,2.2
5197,1999,1347.76001,12610491,73.88,5.65,2.2
5198,1999,1362.839966,12610491,73.88,5.65,2.2
5199,1999,1365.400024,12610491,73.88,5.65,2.2
5200,1999,1341.030029,12610491,73.88,5.65,2.2
5201,1999,1328.719971,12610491,73.88,5.65,2.2
5202,1999,1328.050049,12610491,73.88,5.65,2.2
5203,1999,1322.180054,12610491,73.88,5.65,2.2
5204,1999,1305.329956,12610491,73.88,5.65,2.2
5205,1999,1313.709961,12610491,73.88,5.65,2.2
5206,1999,1300.290039,12610491,73.88,5.65,2.2
5207,1999,1297.800049,12610491,73.88,5.65,2.2
5208,1999,1281.430054,12610491,73.88,5.65,2.2
5209,1999,1301.930054,12610491,73.88,5.65,2.2
5210,1999,1298.160034,12610491,73.88,5.65,2.2
5211,1999,1327.680054,12610491,73.88,5.65,2.2
5212,1999,1330.77002,12610491,73.88,5.65,2.2
5213,1999,1344.160034,12610491,73.88,5.65,2.2
5214,1999,1332.839966,12610491,73.88,5.65,2.2
5215,1999,1323.589966,12610491,73.88,5.65,2.2
5216,1999,1336.609985,12610491,73.88,5.65,2.2
5217,1999,1360.219971,12610491,73.88,5.65,2.2
5218,1999,1363.5,12610491,73.88,5.65,2.2
5219,1999,1381.790039,12610491,73.88,5.65,2.2
5220,1999,1362.01001,12610491,73.88,5.65,2.2
5221,1999,1348.27002,12610491,73.88,5.65,2.2
5222,1999,1324.02002,12610491,73.88,5.65,2.2
5223,1999,1320.410034,12610491,73.88,5.65,2.2
5224,1999,1331.069946,12610491,73.88,5.65,2.2
5225,1999,1319.109985,12610491,73.88,5.65,2.2
5226,1999,1357.23999,12610491,73.88,5.65,2.2
5227,1999,1350.449951,12610491,73.88,5.65,2.2
5228,1999,1344.150024,12610491,73.88,5.65,2.2
5229,1999,1347.660034,12610491,73.88,5.65,2.2
5230,1999,1351.660034,12610491,73.88,5.65,2.2
5231,1999,1344.130005,12610491,73.88,5.65,2.2
5232,1999,1336.290039,12610491,73.88,5.65,2.2
5233,1999,1317.969971,12610491,73.88,5.65,2.2
5234,1999,1318.47998,12610491,73.88,5.65,2.2
5235,1999,1335.420044,12610491,73.88,5.65,2.2
5236,1999,1335.530029,12610491,73.88,5.65,2.2
5237,1999,1307.579956,12610491,73.88,5.65,2.2
5238,1999,1310.51001,12610491,73.88,5.65,2.2
5239,1999,1280.410034,12610491,73.88,5.65,2.2
5240,1999,1277.359985,12610491,73.88,5.65,2.2
5241,1999,1283.310059,12610491,73.88,5.65,2.2
5242,1999,1282.199951,12610491,73.88,5.65,2.2
5243,1999,1268.369995,12610491,73.88,5.65,2.2
5244,1999,1282.709961,12610491,73.88,5.65,2.2
5245,1999,1282.810059,12610491,73.88,5.65,2.2
5246,1999,1304.599976,12610491,73.88,5.65,2.2
5247,1999,1301.349976,12610491,73.88,5.65,2.2
5248,1999,1325.400024,12610491,73.88,5.65,2.2
5249,1999,1317.640015,12610491,73.88,5.65,2.2
5250,1999,1336.02002,12610491,73.88,5.65,2.2
5251,1999,1335.209961,12610491,73.88,5.65,2.2
5252,1999,1313.040039,12610491,73.88,5.65,2.2
5253,1999,1285.550049,12610491,73.88,5.65,2.2
5254,1999,1283.420044,12610491,73.88,5.65,2.2
5255,1999,1247.410034,12610491,73.88,5.65,2.2
5256,1999,1254.130005,12610491,73.88,5.65,2.2
5257,1999,1261.319946,12610491,73.88,5.65,2.2
5258,1999,1289.430054,12610491,73.88,5.65,2.2
5259,1999,1283.609985,12610491,73.88,5.65,2.2
5260,1999,1301.650024,12610491,73.88,5.65,2.2
5261,1999,1293.630005,12610491,73.88,5.65,2.2
5262,1999,1281.910034,12610491,73.88,5.65,2.2
5263,1999,1296.709961,12610491,73.88,5.65,2.2
5264,1999,1342.439941,12610491,73.88,5.65,2.2
5265,1999,1362.930054,12610491,73.88,5.65,2.2
5266,1999,1354.119995,12610491,73.88,5.65,2.2
5267,1999,1347.73999,12610491,73.88,5.65,2.2
5268,1999,1354.930054,12610491,73.88,5.65,2.2
5269,1999,1362.640015,12610491,73.88,5.65,2.2
5270,1999,1370.22998,12610491,73.88,5.65,2.2
5271,1999,1377.01001,12610491,73.88,5.65,2.2
5272,1999,1365.280029,12610491,73.88,5.65,2.2
5273,1999,1373.459961,12610491,73.88,5.65,2.2
5274,1999,1381.459961,12610491,73.88,5.65,2.2
5275,1999,1396.060059,12610491,73.88,5.65,2.2
5276,1999,1394.390015,12610491,73.88,5.65,2.2
5277,1999,1420.069946,12610491,73.88,5.65,2.2
5278,1999,1410.709961,12610491,73.88,5.65,2.2
5279,1999,1424.939941,12610491,73.88,5.65,2.2
5280,1999,1422,12610491,73.88,5.65,2.2
5281,1999,1420.939941,12610491,73.88,5.65,2.2
5282,1999,1404.640015,12610491,73.88,5.65,2.2
5283,1999,1417.079956,12610491,73.88,5.65,2.2
5284,1999,1416.619995,12610491,73.88,5.65,2.2
5285,1999,1407.829956,12610491,73.88,5.65,2.2
5286,1999,1388.910034,12610491,73.88,5.65,2.2
5287,1999,1397.719971,12610491,73.88,5.65,2.2
5288,1999,1409.040039,12610491,73.88,5.65,2.2
5289,1999,1433.300049,12610491,73.88,5.65,2.2
5290,1999,1423.329956,12610491,73.88,5.65,2.2
5291,1999,1409.170044,12610491,73.88,5.65,2.2
5292,1999,1403.880005,12610491,73.88,5.65,2.2
5293,1999,1408.109985,12610491,73.88,5.65,2.2
5294,1999,1417.040039,12610491,73.88,5.65,2.2
5295,1999,1415.219971,12610491,73.88,5.65,2.2
5296,1999,1403.170044,12610491,73.88,5.65,2.2
5297,1999,1413.329956,12610491,73.88,5.65,2.2
5298,1999,1418.780029,12610491,73.88,5.65,2.2
5299,1999,1421.030029,12610491,73.88,5.65,2.2
5300,1999,1418.089966,12610491,73.88,5.65,2.2
5301,1999,1433.430054,12610491,73.88,5.65,2.2
5302,1999,1436.130005,12610491,73.88,5.65,2.2
5303,1999,1458.339966,12610491,73.88,5.65,2.2
5304,1999,1457.099976,12610491,73.88,5.65,2.2
5305,1999,1457.660034,12610491,73.88,5.65,2.2
5306,1999,1463.459961,12610491,73.88,5.65,2.2
5307,1999,1464.469971,12610491,73.88,5.65,2.2
5308,1999,1469.25,12610491,73.88,5.65,2.2
5309,2000,1455.219971,13130987,74.17,6.03,3.4
5310,2000,1399.420044,13130987,74.17,6.03,3.4
5311,2000,1402.109985,13130987,74.17,6.03,3.4
5312,2000,1403.449951,13130987,74.17,6.03,3.4
5313,2000,1441.469971,13130987,74.17,6.03,3.4
5314,2000,1457.599976,13130987,74.17,6.03,3.4
5315,2000,1438.560059,13130987,74.17,6.03,3.4
5316,2000,1432.25,13130987,74.17,6.03,3.4
5317,2000,1449.680054,13130987,74.17,6.03,3.4
5318,2000,1465.150024,13130987,74.17,6.03,3.4
5319,2000,1455.140015,13130987,74.17,6.03,3.4
5320,2000,1455.900024,13130987,74.17,6.03,3.4
5321,2000,1445.569946,13130987,74.17,6.03,3.4
5322,2000,1441.359985,13130987,74.17,6.03,3.4
5323,2000,1401.530029,13130987,74.17,6.03,3.4
5324,2000,1410.030029,13130987,74.17,6.03,3.4
5325,2000,1404.089966,13130987,74.17,6.03,3.4
5326,2000,1398.560059,13130987,74.17,6.03,3.4
5327,2000,1360.160034,13130987,74.17,6.03,3.4
5328,2000,1394.459961,13130987,74.17,6.03,3.4
5329,2000,1409.280029,13130987,74.17,6.03,3.4
5330,2000,1409.119995,13130987,74.17,6.03,3.4
5331,2000,1424.969971,13130987,74.17,6.03,3.4
5332,2000,1424.369995,13130987,74.17,6.03,3.4
5333,2000,1424.23999,13130987,74.17,6.03,3.4
5334,2000,1441.719971,13130987,74.17,6.03,3.4
5335,2000,1411.709961,13130987,74.17,6.03,3.4
5336,2000,1416.829956,13130987,74.17,6.03,3.4
5337,2000,1387.119995,13130987,74.17,6.03,3.4
5338,2000,1389.939941,13130987,74.17,6.03,3.4
5339,2000,1402.050049,13130987,74.17,6.03,3.4
5340,2000,1387.670044,13130987,74.17,6.03,3.4
5341,2000,1388.26001,13130987,74.17,6.03,3.4
5342,2000,1346.089966,13130987,74.17,6.03,3.4
5343,2000,1352.170044,13130987,74.17,6.03,3.4
5344,2000,1360.689941,13130987,74.17,6.03,3.4
5345,2000,1353.430054,13130987,74.17,6.03,3.4
5346,2000,1333.359985,13130987,74.17,6.03,3.4
5347,2000,1348.050049,13130987,74.17,6.03,3.4
5348,2000,1366.420044,13130987,74.17,6.03,3.4
5349,2000,1379.189941,13130987,74.17,6.03,3.4
5350,2000,1381.76001,13130987,74.17,6.03,3.4
5351,2000,1409.170044,13130987,74.17,6.03,3.4
5352,2000,1391.280029,13130987,74.17,6.03,3.4
5353,2000,1355.619995,13130987,74.17,6.03,3.4
5354,2000,1366.699951,13130987,74.17,6.03,3.4
5355,2000,1401.689941,13130987,74.17,6.03,3.4
5356,2000,1395.069946,13130987,74.17,6.03,3.4
5357,2000,1383.619995,13130987,74.17,6.03,3.4
5358,2000,1359.150024,13130987,74.17,6.03,3.4
5359,2000,1392.140015,13130987,74.17,6.03,3.4
5360,2000,1458.469971,13130987,74.17,6.03,3.4
5361,2000,1464.469971,13130987,74.17,6.03,3.4
5362,2000,1456.630005,13130987,74.17,6.03,3.4
5363,2000,1493.869995,13130987,74.17,6.03,3.4
5364,2000,1500.640015,13130987,74.17,6.03,3.4
5365,2000,1527.349976,13130987,74.17,6.03,3.4
5366,2000,1527.459961,13130987,74.17,6.03,3.4
5367,2000,1523.859985,13130987,74.17,6.03,3.4
5368,2000,1507.72998,13130987,74.17,6.03,3.4
5369,2000,1508.52002,13130987,74.17,6.03,3.4
5370,2000,1487.920044,13130987,74.17,6.03,3.4
5371,2000,1498.579956,13130987,74.17,6.03,3.4
5372,2000,1505.969971,13130987,74.17,6.03,3.4
5373,2000,1494.72998,13130987,74.17,6.03,3.4
5374,2000,1487.369995,13130987,74.17,6.03,3.4
5375,2000,1501.339966,13130987,74.17,6.03,3.4
5376,2000,1516.349976,13130987,74.17,6.03,3.4
5377,2000,1504.459961,13130987,74.17,6.03,3.4
5378,2000,1500.589966,13130987,74.17,6.03,3.4
5379,2000,1467.170044,13130987,74.17,6.03,3.4
5380,2000,1440.51001,13130987,74.17,6.03,3.4
5381,2000,1356.560059,13130987,74.17,6.03,3.4
5382,2000,1401.439941,13130987,74.17,6.03,3.4
5383,2000,1441.609985,13130987,74.17,6.03,3.4
5384,2000,1427.469971,13130987,74.17,6.03,3.4
5385,2000,1434.540039,13130987,74.17,6.03,3.4
5386,2000,1429.859985,13130987,74.17,6.03,3.4
5387,2000,1477.439941,13130987,74.17,6.03,3.4
5388,2000,1460.98999,13130987,74.17,6.03,3.4
5389,2000,1464.920044,13130987,74.17,6.03,3.4
5390,2000,1452.430054,13130987,74.17,6.03,3.4
5391,2000,1468.25,13130987,74.17,6.03,3.4
5392,2000,1446.290039,13130987,74.17,6.03,3.4
5393,2000,1415.099976,13130987,74.17,6.03,3.4
5394,2000,1409.569946,13130987,74.17,6.03,3.4
5395,2000,1432.630005,13130987,74.17,6.03,3.4
5396,2000,1424.170044,13130987,74.17,6.03,3.4
5397,2000,1412.140015,13130987,74.17,6.03,3.4
5398,2000,1383.050049,13130987,74.17,6.03,3.4
5399,2000,1407.810059,13130987,74.17,6.03,3.4
5400,2000,1420.959961,13130987,74.17,6.03,3.4
5401,2000,1452.359985,13130987,74.17,6.03,3.4
5402,2000,1466.040039,13130987,74.17,6.03,3.4
5403,2000,1447.800049,13130987,74.17,6.03,3.4
5404,2000,1437.209961,13130987,74.17,6.03,3.4
5405,2000,1406.949951,13130987,74.17,6.03,3.4
5406,2000,1400.719971,13130987,74.17,6.03,3.4
5407,2000,1373.859985,13130987,74.17,6.03,3.4
5408,2000,1399.050049,13130987,74.17,6.03,3.4
5409,2000,1381.52002,13130987,74.17,6.03,3.4
5410,2000,1378.02002,13130987,74.17,6.03,3.4
5411,2000,1422.449951,13130987,74.17,6.03,3.4
5412,2000,1420.599976,13130987,74.17,6.03,3.4
5413,2000,1448.810059,13130987,74.17,6.03,3.4
5414,2000,1477.26001,13130987,74.17,6.03,3.4
5415,2000,1467.630005,13130987,74.17,6.03,3.4
5416,2000,1457.839966,13130987,74.17,6.03,3.4
5417,2000,1471.359985,13130987,74.17,6.03,3.4
5418,2000,1461.670044,13130987,74.17,6.03,3.4
5419,2000,1456.949951,13130987,74.17,6.03,3.4
5420,2000,1446,13130987,74.17,6.03,3.4
5421,2000,1469.439941,13130987,74.17,6.03,3.4
5422,2000,1470.540039,13130987,74.17,6.03,3.4
5423,2000,1478.72998,13130987,74.17,6.03,3.4
5424,2000,1464.459961,13130987,74.17,6.03,3.4
5425,2000,1486,13130987,74.17,6.03,3.4
5426,2000,1475.949951,13130987,74.17,6.03,3.4
5427,2000,1479.130005,13130987,74.17,6.03,3.4
5428,2000,1452.180054,13130987,74.17,6.03,3.4
5429,2000,1441.47998,13130987,74.17,6.03,3.4
5430,2000,1455.310059,13130987,74.17,6.03,3.4
5431,2000,1450.550049,13130987,74.17,6.03,3.4
5432,2000,1454.819946,13130987,74.17,6.03,3.4
5433,2000,1442.390015,13130987,74.17,6.03,3.4
5434,2000,1454.599976,13130987,74.17,6.03,3.4
5435,2000,1469.540039,13130987,74.17,6.03,3.4
5436,2000,1446.22998,13130987,74.17,6.03,3.4
5437,2000,1456.670044,13130987,74.17,6.03,3.4
5438,2000,1478.900024,13130987,74.17,6.03,3.4
5439,2000,1475.619995,13130987,74.17,6.03,3.4
5440,2000,1480.880005,13130987,74.17,6.03,3.4
5441,2000,1492.920044,13130987,74.17,6.03,3.4
5442,2000,1495.839966,13130987,74.17,6.03,3.4
5443,2000,1509.97998,13130987,74.17,6.03,3.4
5444,2000,1510.48999,13130987,74.17,6.03,3.4
5445,2000,1493.73999,13130987,74.17,6.03,3.4
5446,2000,1481.959961,13130987,74.17,6.03,3.4
5447,2000,1495.569946,13130987,74.17,6.03,3.4
5448,2000,1480.189941,13130987,74.17,6.03,3.4
5449,2000,1464.290039,13130987,74.17,6.03,3.4
5450,2000,1474.469971,13130987,74.17,6.03,3.4
5451,2000,1452.420044,13130987,74.17,6.03,3.4
5452,2000,1449.619995,13130987,74.17,6.03,3.4
5453,2000,1419.890015,13130987,74.17,6.03,3.4
5454,2000,1430.829956,13130987,74.17,6.03,3.4
5455,2000,1438.099976,13130987,74.17,6.03,3.4
5456,2000,1438.699951,13130987,74.17,6.03,3.4
5457,2000,1452.560059,13130987,74.17,6.03,3.4
5458,2000,1462.930054,13130987,74.17,6.03,3.4
5459,2000,1479.319946,13130987,74.17,6.03,3.4
5460,2000,1482.800049,13130987,74.17,6.03,3.4
5461,2000,1472.869995,13130987,74.17,6.03,3.4
5462,2000,1460.25,13130987,74.17,6.03,3.4
5463,2000,1471.839966,13130987,74.17,6.03,3.4
5464,2000,1491.560059,13130987,74.17,6.03,3.4
5465,2000,1484.430054,13130987,74.17,6.03,3.4
5466,2000,1479.849976,13130987,74.17,6.03,3.4
5467,2000,1496.069946,13130987,74.17,6.03,3.4
5468,2000,1491.719971,13130987,74.17,6.03,3.4
5469,2000,1499.47998,13130987,74.17,6.03,3.4
5470,2000,1498.130005,13130987,74.17,6.03,3.4
5471,2000,1505.969971,13130987,74.17,6.03,3.4
5472,2000,1508.310059,13130987,74.17,6.03,3.4
5473,2000,1506.449951,13130987,74.17,6.03,3.4
5474,2000,1514.089966,13130987,74.17,6.03,3.4
5475,2000,1509.839966,13130987,74.17,6.03,3.4
5476,2000,1502.589966,13130987,74.17,6.03,3.4
5477,2000,1517.680054,13130987,74.17,6.03,3.4
5478,2000,1520.77002,13130987,74.17,6.03,3.4
5479,2000,1507.079956,13130987,74.17,6.03,3.4
5480,2000,1492.25,13130987,74.17,6.03,3.4
5481,2000,1502.51001,13130987,74.17,6.03,3.4
5482,2000,1494.5,13130987,74.17,6.03,3.4
5483,2000,1489.26001,13130987,74.17,6.03,3.4
5484,2000,1481.98999,13130987,74.17,6.03,3.4
5485,2000,1484.910034,13130987,74.17,6.03,3.4
5486,2000,1480.869995,13130987,74.17,6.03,3.4
5487,2000,1465.810059,13130987,74.17,6.03,3.4
5488,2000,1444.51001,13130987,74.17,6.03,3.4
5489,2000,1459.900024,13130987,74.17,6.03,3.4
5490,2000,1451.339966,13130987,74.17,6.03,3.4
5491,2000,1449.050049,13130987,74.17,6.03,3.4
5492,2000,1448.719971,13130987,74.17,6.03,3.4
5493,2000,1439.030029,13130987,74.17,6.03,3.4
5494,2000,1427.209961,13130987,74.17,6.03,3.4
5495,2000,1426.569946,13130987,74.17,6.03,3.4
5496,2000,1458.290039,13130987,74.17,6.03,3.4
5497,2000,1436.51001,13130987,74.17,6.03,3.4
5498,2000,1436.22998,13130987,74.17,6.03,3.4
5499,2000,1426.459961,13130987,74.17,6.03,3.4
5500,2000,1434.319946,13130987,74.17,6.03,3.4
5501,2000,1436.280029,13130987,74.17,6.03,3.4
5502,2000,1408.98999,13130987,74.17,6.03,3.4
5503,2000,1402.030029,13130987,74.17,6.03,3.4
5504,2000,1387.02002,13130987,74.17,6.03,3.4
5505,2000,1364.589966,13130987,74.17,6.03,3.4
5506,2000,1329.780029,13130987,74.17,6.03,3.4
5507,2000,1374.170044,13130987,74.17,6.03,3.4
5508,2000,1374.619995,13130987,74.17,6.03,3.4
5509,2000,1349.969971,13130987,74.17,6.03,3.4
5510,2000,1342.130005,13130987,74.17,6.03,3.4
5511,2000,1388.76001,13130987,74.17,6.03,3.4
5512,2000,1396.930054,13130987,74.17,6.03,3.4
5513,2000,1395.780029,13130987,74.17,6.03,3.4
5514,2000,1398.130005,13130987,74.17,6.03,3.4
5515,2000,1364.900024,13130987,74.17,6.03,3.4
5516,2000,1364.439941,13130987,74.17,6.03,3.4
5517,2000,1379.579956,13130987,74.17,6.03,3.4
5518,2000,1398.660034,13130987,74.17,6.03,3.4
5519,2000,1429.400024,13130987,74.17,6.03,3.4
5520,2000,1421.219971,13130987,74.17,6.03,3.4
5521,2000,1428.319946,13130987,74.17,6.03,3.4
5522,2000,1426.689941,13130987,74.17,6.03,3.4
5523,2000,1432.189941,13130987,74.17,6.03,3.4
5524,2000,1431.869995,13130987,74.17,6.03,3.4
5525,2000,1409.280029,13130987,74.17,6.03,3.4
5526,2000,1400.140015,13130987,74.17,6.03,3.4
5527,2000,1365.97998,13130987,74.17,6.03,3.4
5528,2000,1351.26001,13130987,74.17,6.03,3.4
5529,2000,1382.949951,13130987,74.17,6.03,3.4
5530,2000,1389.810059,13130987,74.17,6.03,3.4
5531,2000,1372.319946,13130987,74.17,6.03,3.4
5532,2000,1367.719971,13130987,74.17,6.03,3.4
5533,2000,1342.619995,13130987,74.17,6.03,3.4
5534,2000,1347.349976,13130987,74.17,6.03,3.4
5535,2000,1322.359985,13130987,74.17,6.03,3.4
5536,2000,1341.77002,13130987,74.17,6.03,3.4
5537,2000,1348.969971,13130987,74.17,6.03,3.4
5538,2000,1336.089966,13130987,74.17,6.03,3.4
5539,2000,1341.930054,13130987,74.17,6.03,3.4
5540,2000,1314.949951,13130987,74.17,6.03,3.4
5541,2000,1315.22998,13130987,74.17,6.03,3.4
5542,2000,1324.969971,13130987,74.17,6.03,3.4
5543,2000,1376.540039,13130987,74.17,6.03,3.4
5544,2000,1351.459961,13130987,74.17,6.03,3.4
5545,2000,1343.550049,13130987,74.17,6.03,3.4
5546,2000,1369.890015,13130987,74.17,6.03,3.4
5547,2000,1380.199951,13130987,74.17,6.03,3.4
5548,2000,1371.180054,13130987,74.17,6.03,3.4
5549,2000,1359.98999,13130987,74.17,6.03,3.4
5550,2000,1340.930054,13130987,74.17,6.03,3.4
5551,2000,1312.150024,13130987,74.17,6.03,3.4
5552,2000,1322.73999,13130987,74.17,6.03,3.4
5553,2000,1305.599976,13130987,74.17,6.03,3.4
5554,2000,1264.73999,13130987,74.17,6.03,3.4
